, TLL06, TLL05, TLL04, TLL03, TLL02, TLL01, TBAL4, TBAL3, TBAL2, TBAL1, TBPL4, TBPL3, TBPL2, TBPL1, TL10, TL09, TL08, TL07, TL06, TL05, TL04, TL03, TL02, TL01, TR01, TR02, TR03, TR04, TR05, TR06, TR07, TR08, TR09, TR10, TBPR1, TBPR2, TBPR3, TBPR4, TBAR3, TBAR4, TLR01, TLR02, TLR03, TLR04, TLR05, TLR06
 TLL06,0.0,1.563392690449654,2.2975870789065915,1.8448647368283808,2.2486210422038093,2.916069246990816,3.1835277070596164,3.8676064361286384,3.983742214892307,19.127425778779557,2.784427301936165,4.001591021044627,9.815969456075933,28.615410394758417,7.057714509495751,4.072830344218571,4.588499309021881,4.274491449011976,7.352068602196879,37.188399698032754,10.375008742119295,11.243230704294149,16.75654755663513,253.2894354206649,17.32529252594485,13.598799649241796,11.828723516247685,10.857834967728106,9.575391073152884,10.333080937703,12.002867716400253,11.713384133992669,12.887577224472286,22.88760677987037,7.8290148494007505,11.534620618994879,39.744519862827154,32.87575923109346,33.086283295055765,8.103593212770663,3.3998546286127973,3.6575023986939557,4.417009309912416,6.536728934414087,9.691144483926193,6.254837488698651
 TLL05,1.563392690449654,0.0,2.011701919992999,1.721997449440615,1.9011581718589936,2.629930934377178,5.169595619579584,10.2904645930165,6.057941734023759,6.239807980726686,4.275318353261629,4.3564109476330914,8.012906680503217,14.753740590936236,8.269827512218997,5.927218918209106,5.260966689067088,7.678114685716752,53.48629061533578,4.241962058524516,3.7330085219097513,3.048413596371165,3.491874916823961,181.6472439640437,111.07550885186939,851.7594719726819,120.35461690883882,86.52088796647308,55.31104381517649,61.86010408302471,270.2355490530809,71.43147934859007,29.04064102199482,22.389402466285198,76.88722626286032,11.328065315235728,305.2472986943811,90.34137990503318,3.8752707911368645,4.92704814176894,5.9704661883253225,4.7359518825843665,5.129691410625679,7.282098017919301,8.587322998521312,4.88942868354266
 TLL04,2.2975870789065915,2.011701919992999,0.0,1.7865350643891906,1.2551078549352115,1.2487111851689414,164.69063892601108,12.325605857351459,6.691853535156653,8.862604093333015,298.1616286410293,7.951689461552514,4.425897106431321,6.04802937219417,3.239586311657521,7.205212674344977,11.948700986820851,6.977187836573762,4.912426892959192,9.906934759619478,6.26140282011691,17.54370009534008,6.424169986491829,4.077460488920026,2.662828848738725,2.6245073313656864,2.63863787557354,2.5548993797326833,2.899528079818712,3.0659705136715583,2.6833516405692133,2.7036529832136758,2.6615807314807736,2.8641701527654924,2.6125474363811736,16.737863861175683,2.268862883302169,2.6847341557449376,2.772999091687134,2.9106739890175954,4.275288299892687,6.978066562357323,9.911948378181116,3.9802539009580715,3.4776085703580333,4.314177833537089
 TLL03,1.8448647368283808,1.721997449440615,1.7865350643891906,0.0,1.3538106608449096,2.105392222455307,3.6635197177766683,10.159645325215326,5.413419613581407,4.037334454915632,3.377709581438182,2.8640709561877915,3.813441749053862,9.119251320902883,3.959507332897565,5.30213038001655,6.715147127666822,6.470990404512076,7.462847708106268,34.4816844501734,15.562969250894055,7.683616609191621,7.5207884120970885,4.249747957496573,2.7398392028864977,2.72774669254125,2.683360865241638,2.7509222246243894,2.828169057204737,2.7724830527035027,2.990819862093449,2.913822871613071,2.951460006075173,3.2767967187501683,3.046920281080445,16.506162618163216,4.031333500873705,3.276560772614922,2.401311250110157,32.38723540409096,2.585861112652639,2.0652597299337594,2.661013639942023,3.1511256871759943,3.407558560172932,2.9384879757820475
 TLL02,2.2486210422038093,1.9011581718589936,1.2551078549352115,1.3538106608449096,0.0,1.135022069618185,63.24844523443642,13.385783451673529,519.7719266600141,9.4103717308242,22.416374288880554,12.80571221870677,8.873692585421848,16.562330686692082,2.633284722022774,3.3360585298983017,4.611442023527888,4.522735580618011,4.930443696112745,32.58952970172892,46.92694596689282,6.282606310959594,17.1893309038555,24.27719990236405,7.190187621782481,6.388109782667904,6.168960334579674,5.538012151776723,8.98412686521014,11.946381937005363,7.565908925372709,7.39957370684216,6.913637563652242,9.064543961001416,4.942525911240726,43.56574435136682,4.095110025772759,5.488139739916297,2.1937885887355915,3.0229639048765797,35.402634888199124,9.556620897368319,8.184028799274133,75.89924340393635,14.958502397356167,64.70319749029125
 TLL01,2.916069246990816,2.629930934377178,1.2487111851689414,2.105392222455307,1.135022069618185,0.0,37.117973549032556,9.803980353272966,6.937005317688001,11.321560955567199,39.36088298029784,18.808166215502084,12.299764426682081,28.07956016674944,2.828597616733812,3.7602428587987013,6.551471264483301,5.5873475159274415,4.83794298612956,17.631272540369334,21.95797268700265,19.988979504277612,20.004306162504683,6.77528834763145,2.5480959810305905,2.461415391558822,2.442444242479325,2.3309914901195588,3.114874634199593,3.293029107681015,2.8153084506126453,2.787051686346508,2.684367121671688,3.2635076424243805,2.481673836401304,106.92445148734375,2.1199764848711524,2.225717646947499,2.9991896106619547,3.2133687091171432,4.65327637822861,12.207484047990189,88.24864909329602,5.333596017911374,3.9991442724140573,5.87342732967369
 TBAL4,3.1835277070596164,5.169595619579584,164.69063892601108,3.6635197177766683,63.24844523443642,37.117973549032556,0.0,1.4306588191447123,2.703299930090881,8.884424672481918,1.073933911410035,1.5418780852184955,7.249299128598592,14.936526575303585,6.158678100801714,24.91460890825853,13.19819264909465,16.814377258113783,23.72441360053483,7.090477426335072,3.9873042998835855,7.78002298655662,3.5371947780286255,9.924186733407959,4.164985509967998,3.6829769091045144,3.5151342630108036,3.402182466507955,2.9536678093993047,2.939566345256626,2.936912861422339,3.0388762875162714,3.063860018272047,2.869229878984627,2.697832549755259,474.3276745386124,5.148041190628504,24.301350399345537,6.998930966355058,4.74983464147221,3.7273915938650224,3.1314331522363243,3.320056828185723,3.194816787550615,3.2121953714583285,2.9033681537740814
 TBAL3,3.8676064361286384,10.2904645930165,12.325605857351459,10.159645325215326,13.385783451673529,9.803980353272966,1.4306588191447123,0.0,2.0767119645382075,36.6349803544523,1.3676915470638888,1.8130414724747432,6.292821070108859,21.067337100372594,3.64084429996575,12.425426741594126,7.998461596305362,15.182131409699018,13.718870436910457,5.979929356457555,4.718502219646538,10.913557920671726,5.148639865846804,7.049026413766431,6.7191006127618484,5.642824853429519,5.176389388458843,4.663147964937403,4.031838428553489,3.8625239945149654,3.8913803649891667,4.119101628092416,4.199486709554709,3.75785313217832,3.6957788169201176,29.60049374221811,6.990091671223239,83.15829268170364,3.137546209115882,232.02247605599487,5.232042225350526,4.825661260827433,4.621080923381157,3.411686871545319,3.237977179973768,3.4758485658313814
 TBAL2,3.983742214892307,6.057941734023759,6.691853535156653,5.413419613581407,519.7719266600141,6.937005317688001,2.703299930090881,2.0767119645382075,0.0,2.669339425373561,1.9868829560846877,1.537817954259222,1.7582171809254508,4.086023551274191,9.372897361741664,6.863206151101354,7.048031645054882,14.698605187704889,34.73106393212656,5.239987600429603,3.2071405416122847,3.6696881326744877,2.9769522382333387,7.469612161796798,2.6820673978342002,2.5895012499567773,2.5669337984294245,2.4694447733676492,2.3757211938964917,2.3495756105399934,2.3492587805990888,2.4577243685185843,2.5333215728043075,2.456653529154139,2.312899322057311,30.115163035492433,2.8032870926918156,4.081920328870561,7.295565621603049,50.67561772425894,2.8124668563137765,2.60167142327399,2.4995956802014354,2.0119808744095766,1.9288798206300575,2.0006669137123563
 TBAL1,19.127425778779557,6.239807980726686,8.862604093333015,4.037334454915632,9.4103717308242,11.321560955567199,8.884424672481918,36.6349803544523,2.669339425373561,0.0,22.14624699665851,190.2383534769444,5.576367342976553,3.4543148311158873,5.285265387331003,3.891403328165804,5.422781146899973,4.5933944476155455,4.300529528036616,4.610166370680182,8.490842094206956,9.374737198024633,5.696490344198673,17.706831507136094,28.33880409522122,19.045683775657896,13.983304052553722,14.396251583797211,24.15888911582043,30.995041889109636,32.51819627203189,35.143921682511326,32.06450437732159,1011.5852082702728,7.240374849158654,26.1838201542798,12.27624365455639,8.996329130168682,4.323871945846629,9.610959364997111,61.62416164575977,16.157173548774107,97.11706898214159,24.296566838289426,33.9407276541616,9.880672249958288
