, TLL06, TLL05, TLL04, TLL03, TLL02, TLL01, TBAL4, TBAL3, TBAL2, TBAL1, TBPL4, TBPL3, TBPL2, TBPL1, TL10, TL09, TL08, TL07, TL06, TL05, TL04, TL03, TL02, TL01, TR01, TR02, TR03, TR04, TR05, TR06, TR07, TR08, TR09, TR10, TBPR1, TBPR2, TBPR3, TBPR4, TBAR3, TBAR4, TLR01, TLR02, TLR03, TLR04, TLR05, TLR06
 TLL06,0.0,1.2916200387302013,3.2474670404779795,2.4534329952799316,1.6052737752255843,1.8665821098074813,1.7127169144040302,3.150592507742135,2.1425834064035594,2.2403390045836766,2.950289670756134,2.920827594135318,2.3194335215842976,1.698897997060331,4.853658402953153,11.64143954737009,4.5106975689733595,3.3835418031384497,5.9740173586113245,6.514465395336309,17.841152157808477,9.084424563010863,9.044572439245963,5.048852504139327,5.942147383815078,6.462374715217827,8.04709656456388,9.165220570937928,3.480990276056418,3.2513360332935877,3.3045069448251705,3.296394450086962,3.2123734279099114,5.080498248674752,2.2286785927339148,4.049882332251002,3.59159558914205,3.3251561530471334,22.494616269848375,13.580573358011057,3.2569250555107296,2.7045704718259977,4.715271498673087,4.405222777260745,8.015046759636265,9.316645603878074
 TLL05,1.2916200387302013,0.0,1.823611578212773,1.7279943128353676,1.364181511182462,1.529041306725736,1.5977523420620785,2.6849316070824587,2.179039549997495,1.8768319161554257,2.3161251669100964,2.4161850866571744,2.2928765184293654,1.5947559209994837,11.041780917762047,16.494502240000944,7.715410665421247,6.807306616959657,13.58173023602855,4.912578502696186,7.6159763916336045,26.056051048755172,6.1196539184692815,3.328274198505882,4.691754809159919,4.725245575228248,4.63872100853525,4.378134765014841,4.198962989428003,4.179582298365926,4.3866361242450695,4.353678003064552,4.29102969501133,10.761296136693923,1.6518171307692762,3.0221694655881994,3.3905595476575194,2.941431638364016,18.42042489663562,8.392463570091056,2.2006027421681122,2.032635506711664,2.641994865514973,4.904072988038885,6.166536085646924,4.224064737427133
 TLL04,3.2474670404779795,1.823611578212773,0.0,1.1100671142410141,1.6560387707536286,1.2073201739822335,1.6867115294377433,1.4153908074108734,1.6034168421990678,2.19693011901699,1.818810391711323,1.7035987271290596,2.084819176244931,2.0246584050409444,10.438588136202826,5.8737698195468875,6.758783229948845,10.225054155483237,14.372714403769605,1.3515814608762813,5.487626050212489,3.210697496527398,2.1412293962451665,1.5875224954116984,4.051315091622759,4.854126903585275,5.208619318211324,4.648802406112631,4.220128761369431,4.098851568883992,3.5913253320193346,3.5443774552670244,2.9359883146445207,6.004045003979952,1.701648889924509,2.702026117706057,3.0662999018921284,3.2194874950575847,9.116923479389648,4.083786992869485,1.3366694348752395,2.349010474250611,1.9157815761874357,5.4945769509486295,142.81050364248955,5.277347967683205
 TLL03,2.4534329952799316,1.7279943128353676,1.1100671142410141,0.0,1.256312759478139,1.1378777139202183,1.5064652618368481,1.1833117720044786,1.4181284910789116,1.6258658467746014,1.3347529244010965,1.2677133653553208,1.592943412514669,1.7580987310868237,10.407440938526822,4.048936759166417,4.7336232978307935,5.582806789267249,104.67648429974261,1.4369801430937221,3.646625348942173,3.5218037048542232,1.85337363255919,1.8347845903925377,2.2360755082869073,2.5628870991466566,2.9386786925906194,2.7685632289128965,3.5489649964454433,3.601196547349678,3.0092693477651595,3.016789108437348,2.3260652162094875,6.447994678882292,1.6874985736086334,2.9092616842185017,2.90226403684803,3.2366283979051014,7.068721473066182,4.378426444926906,1.2634995623100063,1.7390831520562906,1.6831191210262437,37.63288540935957,7.178604734621365,3.8274976305286477
 TLL02,1.6052737752255843,1.364181511182462,1.6560387707536286,1.256312759478139,0.0,1.136152291036419,1.4517531246780975,1.3447931017801271,1.5897388908911632,1.3039294060411408,1.239410895842523,1.2871548662314856,1.5894026772161554,1.4943341128882401,3.2773137382527713,3.1279328883383735,2.855918987413952,2.8526788648667147,4.333056075284534,2.913842069854805,5.747261019178364,24.887802785290493,3.4130889434841345,2.7495107367968754,1.7730742068779066,1.9562050346506905,2.252154585510182,2.249392390253678,3.3176125740775864,3.920950403739655,3.3688221873437247,3.6932824914037656,2.9364528253196935,75.19952743911021,1.8032192454431446,3.527087245666541,3.071465486588289,3.6722144603859945,114.71007500240407,16.703237299920083,1.4850742628992744,1.593827175248215,1.8358373596848525,4.0689425986586505,4.222180970679186,3.8772760066924947
 TLL01,1.8665821098074813,1.529041306725736,1.2073201739822335,1.1378777139202183,1.136152291036419,0.0,1.4400812831906398,1.2647848745001529,1.5066989765927115,1.4778765668278182,1.3297710939116807,1.3595722636830672,1.673630165316935,1.5913658096292067,9.390488783656219,3.91484372455004,3.6295290226128505,3.8809580677110787,8.063217205220225,1.851758536556993,6.860774171587493,6.001704365904801,2.6627733375802896,1.7737501371728275,2.161481946102377,2.4665576865396193,2.8750320813014203,2.833773977349945,4.0032654253158135,4.350159409964265,3.6127395150983435,3.828403544870012,3.0472869750268043,18.16365697219815,1.6825377763771483,3.125912423015508,2.9549921981514533,3.474897229709211,13.66191653003109,9.102536032141678,1.275101139458678,1.8535349361626974,1.7311568523960628,59.30160778474591,10.89413103487186,4.879273130040414
 TBAL4,1.7127169144040302,1.5977523420620785,1.6867115294377433,1.5064652618368481,1.4517531246780975,1.4400812831906398,0.0,1.3657010788887154,1.223072283102182,2.9673254192899576,1.4140264892726397,1.4709052966111775,2.023310638884576,1.5970749199807615,9.568014569726476,28.751742206547878,44.031176896762396,166.35618409566348,4.9304549678092915,1.9424329188079408,2.64595369143283,2.5704001223324293,1.9351458703091073,1.7046305942056066,3.2311203616894977,3.0916334839893254,3.015606177605451,2.9778504286257195,4.51954113929676,4.509786935014861,4.619167291363658,4.7562806992526205,3.9161065736104357,16.374607229938217,1.3182848006502954,1.8954245270153378,1.9705839148878603,2.5144220437275893,6.793046545595903,5.537174566766054,1.714633113367623,1.5328890760197043,1.809826736646814,2.7778872410408075,2.5191903687678865,2.079397628944277
 TBAL3,3.150592507742135,2.6849316070824587,1.4153908074108734,1.1833117720044786,1.3447931017801271,1.2647848745001529,1.3657010788887154,0.0,1.2324811964061548,1.9652856960821472,1.124774219254759,1.0945906151832707,1.6165117666429902,2.1114471189468142,3.6354555626702703,5.206247865960316,6.4043401894389245,7.9478924659835455,13.771830814071388,1.6072607430656811,2.4957708526833486,2.540747597143821,1.6737972436783495,1.6133896363480176,1.8128718861735553,2.0296061620714827,2.391846564827043,2.4730634415191197,2.926541497395134,2.908393818854176,2.5086658333832963,2.5870833267323117,2.0863100069464178,5.778280151182393,1.6318373238624377,2.3913708491219245,2.1210412242360057,3.3661324536844353,3.1644267281999743,7.260042436229541,1.4031621082028007,1.7251720722939838,1.5865132738219867,4.744535695018315,3.0561035005505066,2.62157341661235
 TBAL2,2.1425834064035594,2.179039549997495,1.6034168421990678,1.4181284910789116,1.5897388908911632,1.5066989765927115,1.223072283102182,1.2324811964061548,0.0,3.677081848200377,1.4575155710923795,1.3859193008681052,1.9826859725726027,1.9859509726444176,5.329216672077886,7.545928550622573,10.335232346762806,9.562378458637573,7.831743264576067,1.6599288761837991,3.0087597619705813,3.0433203610603043,1.8509098604110494,2.263860576366255,3.164052018220381,3.2302466203169073,3.431441314767575,3.4772866148322157,2.8720759765661077,2.702406476299028,2.4931466626624568,2.4377565158152197,2.080034380838023,3.7117738550757773,1.627336112486613,2.37242395058184,2.7046385067983834,3.4860013367807143,7.911703295396371,4.6916820904877055,1.8022643108957819,1.8192029358882493,1.908002305181108,2.925741831441012,2.7011390801984763,2.3539179594010737
 TBAL1,2.2403390045836766,1.8768319161554257,2.19693011901699,1.6258658467746014,1.3039294060411408,1.4778765668278182,2.9673254192899576,1.9652856960821472,3.677081848200377,0.0,1.6813004530308122,1.5828339223334136,1.4189038135905656,1.6902470030382546,2.133068043944983,4.1176520749462755,4.11879912993791,3.7728580216290237,4.468518525002251,3.9665698906700295,8.727389414077765,41.671223753289915,4.638593175543243,2.6022499034922,2.4979360715317274,2.9528720653013614,3.835022417776812,3.898141659052479,3.9816150028081547,4.552960855266178,3.921840794894529,3.9498299447021203,3.1227366412316457,9.58536495174889,2.4087941883159654,4.282844626379932,4.4401822024481685,3.504220593959197,9.626643662984499,5.859703503568115,1.6073845571450163,2.1857991260830674,2.0968613369017484,370.95575238069966,52.55620553139186,11.620156470789015
