, TLL06, TLL05, TLL04, TLL03, TLL02, TLL01, TBAL4, TBAL3, TBAL2, TBAL1, TBPL4, TBPL3, TBPL2, TBPL1, TL10, TL09, TL08, TL07, TL06, TL05, TL04, TL03, TL02, TL01, TR01, TR02, TR03, TR04, TR05, TR06, TR07, TR08, TR09, TR10, TBPR1, TBPR2, TBPR3, TBPR4, TBAR3, TBAR4, TLR01, TLR02, TLR03, TLR04, TLR05, TLR06
 TLL06,0.0,8.153636217361175,1.8600249426481585,1.0227210014274113,1.465803711430512,1.1946641737791304,1.3378989709862759,2.3133779245608523,1.7702849597432693,2.677475679903352,3.551441428771573,1.5783667705734743,1.4934539160819669,1.8192179640289725,2.6104015218637326,329.74140865627453,54.77567298755686,1.7092917637887113,1.7035236609943738,1.9158480333876875,1.5068973431190704,1.6482643590489985,1.5588847598709608,1.6702694693881,1.672015145090429,1.673921202525257,1.4585206637615153,1.3911537273802375,1.5596080098776859,1.4125538417140258,1.9363645034563888,1.8203380398545357,2.059415196244565,8.457876357111704,5.737152541187283,1.578476046074206,1.5232567393135585,1.1926938290437017,1.3276260500802783,1.3527573438788851,1.4233678424031757,21.748887251555804,1.7045590355284557,1.4482372647687642,44.16840114045856,17.158756578452262
 TLL05,8.153636217361175,0.0,1.264832438720834,5.191103665303687,1.28573911236355,1.749860901328341,3.055800729913504,1.0993598164518827,10.099899421180446,1.0593685169081277,4.249686302538188,1.2069313939514432,1.2542344507569962,1.4128424938172948,5.754682136087878,34.63951213340484,91.24670144437928,1.2165657224532493,1.1988934445048947,1.1764977066610751,1.2770658677399649,1.1900055495021604,1.4810014823776896,1.9822846371151157,1.2049967822567609,1.1853385259916192,1.2931143341868587,1.5022717814161126,1.2380585136128277,2.9114394992346377,2.791394184889386,2.782517099417744,1.247236505735259,13.804398635204594,1.254407559973812,1.2644560511137664,1.3925195486802222,1.8740067055144016,2.0389762366847326,1.6231960388575397,1.7820673209224493,2.3160250579124617,1.235778105950182,8.449957013754,1.310834510942299,1.2030418424089255
 TLL04,1.8600249426481585,1.264832438720834,0.0,1.6415166435094384,1.124900442896966,1.2425552277596317,1.2659699826469917,1.1468849084552366,2.0040869359501348,1.224814235153108,2.2499930995972313,1.1028195285793205,1.101719539275497,1.3014677810459678,6.5923255528047875,30.236091865468406,822.0605125484352,1.1540174297411039,1.157118875594306,1.272756690834127,1.0809443688723066,1.1417254166435635,1.1187054020637681,1.2923527837133963,1.1063200468364731,1.111616244825953,1.1069285344884736,1.0944027849722262,1.0862269439411023,1.311400973813096,1.3838271089142815,1.3591506299530491,1.4230608209712774,58.9867613680093,1.4489811457431339,1.1744875322147266,1.2046869860371536,1.2917303287918012,1.2155710896417056,1.2918987585431054,1.3103473876357619,5.359365797023474,1.0619805670147353,3.939757251643713,1.8721439698409343,1.9558496894204895
 TLL03,1.0227210014274113,5.191103665303687,1.6415166435094384,0.0,1.3281637652354807,1.126560715888734,1.2358295117615679,1.9543870394082168,1.580108953657723,2.297520141519524,2.657311076166886,1.4328366995653992,1.3575568387006125,1.5826987921362452,2.326492447638537,96.17571687523973,58.06832682102275,1.5416214172193548,1.558235131154161,1.7555070165357338,1.3592363587038134,1.4904373902096872,1.373832994173455,1.4356427689096989,1.4807032173367642,1.4960088186404095,1.3304315137028082,1.2668192235661746,1.3995447795348008,1.3156921562916648,1.7289011971804857,1.643532075773773,1.8498378041898034,8.233929209790483,4.052185005065407,1.4392569155995356,1.4048429271563891,1.1524044987796818,1.2617018199874874,1.3049395385728946,1.3312533119679268,95.65280921762516,1.4840316328076002,1.4770477554767012,17.873842813523154,150.40669955583408
 TLL02,1.465803711430512,1.28573911236355,1.124900442896966,1.3281637652354807,0.0,1.0647943770598591,1.3810789337599882,1.0761115499940292,1.972023335362852,1.1123417017199626,2.672602271776261,1.0134830039056923,1.0104495322018447,1.119722799427194,5.338795765607693,184.65318370040103,94.45590005507184,1.0398437408509231,1.0468596838178073,1.0825352250328686,1.0151287241008142,1.0159570441234353,1.091509304745802,1.255944944179585,1.0146916676275228,1.0145281659303653,1.0111094612973646,1.054740336721722,1.0094265114273475,1.3910043749538477,1.6137453294444648,1.571181167804359,1.154851518850407,28.339777387292127,1.458873258338196,1.0425181579178364,1.0907926836172617,1.124979221494073,1.2304967697860485,1.1210982650509376,1.1945650591539314,3.3496768522472467,1.031160070361245,3.01934461118935,1.7599752344701554,1.732295720290897
 TLL01,1.1946641737791304,1.749860901328341,1.2425552277596317,1.126560715888734,1.0647943770598591,0.0,1.2937121997983634,1.2337790651079121,1.7669055568035592,1.3404675749649846,2.484734836188269,1.1001183197085513,1.0835038958849919,1.2448442806216615,2.902687503663997,29.078177692472384,45.551119946231616,1.1186009171667035,1.1708491568361128,1.2205011921163265,1.0810891786024872,1.1188875300876253,1.1464324122976037,1.2820918593588349,1.1306012085788597,1.1189507170481603,1.0859777545368785,1.105983088652273,1.0948172423603217,1.3777372126952088,1.7110255657288138,1.6574838994112293,1.2788824635444629,30.051996934792292,1.6869714446670154,1.1050016068908348,1.1112114407569924,1.1225180564721666,1.2205090794370532,1.172804938404959,1.179998685571344,4.658763395364073,1.1322456224235298,2.279668353517167,2.490064330347547,2.4229100486345776
 TBAL4,1.3378989709862759,3.055800729913504,1.2659699826469917,1.2358295117615679,1.3810789337599882,1.2937121997983634,0.0,1.7666458328270678,1.254006063797236,2.3810046524623534,2.733568622677501,1.4468438746802839,1.3756697563965319,1.5967276414485663,2.2070842079420743,23.891640114421122,23.649518516909517,1.5402661165154141,1.6719308073846255,2.185682570470292,1.27771874954756,1.5577694431557592,1.165815006679466,1.170541553065784,1.4361942279336206,1.4782401946362438,1.348729334345939,1.1558775074193026,1.341090660351638,1.0919900392848747,1.1922130329693543,1.174777866563628,2.515191648283103,127.73474473806714,2.56520670324214,1.521532428015335,1.456625700059232,1.340939358075288,1.1699540218017492,1.4507619565246126,1.398856573978193,31.499608537668276,1.2938824189299771,1.9567397796012003,5.461437615976166,14.195137280949357
 TBAL3,2.3133779245608523,1.0993598164518827,1.1468849084552366,1.9543870394082168,1.0761115499940292,1.2337790651079121,1.7666458328270678,0.0,3.0632717001744063,1.046271734077025,2.672056175362769,1.0513601620410524,1.06349657545263,1.1996350749005413,7.85030936179169,17.265810328090765,23.585327507548254,1.0496263538130046,1.1063862644981397,1.1042169187858084,1.0692097469591841,1.0523828856266864,1.1509772017680686,1.3421533969570636,1.0574055094739043,1.042275853131875,1.0904013290842407,1.1988818109881174,1.0642221462309562,1.8859818023148325,2.126387185633245,2.0970800505619835,1.1276638729443729,10.099717657947757,1.2647433738739826,1.091745841065788,1.1625648857483206,1.3510820215767003,1.5250742931872225,1.2688229017845858,1.2989245642153668,2.381348501274838,1.0765509240611075,7.548214944060446,1.5013633854180182,1.374785114339704
 TBAL2,1.7702849597432693,10.099899421180446,2.0040869359501348,1.580108953657723,1.972023335362852,1.7669055568035592,1.254006063797236,3.0632717001744063,0.0,5.505085106454223,4.024437264416849,2.3040553293615176,2.1371021904336165,1.94679512932564,2.126976601892254,75.32603010342935,168.20633127787823,2.1875974003006005,2.746821334904007,3.795747008436916,1.8505128797986456,2.4446242184199196,1.6249163183864286,1.5246987582336577,2.1451087071794945,2.3320480353364466,2.0233596873437563,1.5049034940224275,1.9786454965644156,1.2184739196637557,1.2415902097320672,1.245493771527089,9.495591335570396,12.66537151723846,3.3836811232902795,2.4432428913102378,2.276350360910004,2.3036110641174647,1.4900372871335288,2.226309408146232,2.1623914600576772,10.772990994355132,1.8151165887630105,2.9933063881256605,7.470513730780589,45.769850898930926
 TBAL1,2.677475679903352,1.0593685169081277,1.224814235153108,2.297520141519524,1.1123417017199626,1.3404675749649846,2.3810046524623534,1.046271734077025,5.505085106454223,0.0,2.9741888201463547,1.071660648149743,1.0966632322544896,1.2259032788248572,12.854487835822148,197.04599087517758,59.49433569891914,1.102374011593798,1.0715156557506884,1.0515082409845933,1.135968380745469,1.0589975944952277,1.3137125719804268,1.694354623608778,1.079408618546385,1.0643401253075373,1.1236804983368087,1.2921738488931853,1.105171451336696,2.2697110993620115,2.5480430616439347,2.4795586854439784,1.1064332801643593,892.9439648903016,1.3126569101906473,1.1194260653961037,1.2226722317654348,1.394351595784298,1.6805040593705871,1.2921263384300437,1.4074240359830825,2.6126422638661886,1.1351643673716612,11.84829118118574,1.4565171127679966,1.297541176820538
