, TLL06, TLL05, TLL04, TLL03, TLL02, TLL01, TBAL4, TBAL3, TBAL2, TBAL1, TBPL4, TBPL3, TBPL2, TBPL1, TL10, TL09, TL08, TL07, TL06, TL05, TL04, TL03, TL02, TL01, TR01, TR02, TR03, TR04, TR05, TR06, TR07, TR08, TR09, TR10, TBPR1, TBPR2, TBPR3, TBPR4, TBAR3, TBAR4, TLR01, TLR02, TLR03, TLR04, TLR05, TLR06
 TLL06,0.0,1.3274617913869275,1.3501840983200046,1.5083414708346667,1.6079637094242833,1.3956112896049706,3.73652916692476,2.2405557158317233,22.026750451565775,8.746291328449729,3.218150676543379,3.4563140342972103,4.379636315378933,10.512313350432116,4.10094620871653,3.774750347811244,4.015735123190558,5.279699456233865,6.572128799566046,4.931697734810968,4.9398707871200775,3.8317207421113504,5.163778194087786,28.26619816839358,1.7519908669584257,1.7723090273696813,1.701377198495926,1.6813220820762287,3.855291749137058,5.393696937507659,3.2510283125609276,2.851423422814287,2.528124618053413,3.6986929919721043,4.23864019033468,14.874928038771191,2.366390992905858,1.6568709757232283,2.6933499708287987,3.2497234821405665,48.705228464611444,51.18871435023746,419.2264263245527,12.368355410948894,9.893366621984454,8.60684450763397
 TLL05,1.3274617913869275,0.0,1.1787935404593655,1.5440048931600996,2.054173305737687,2.168186448406305,3.320647614535198,2.9909115590508297,7.998914847465308,13.76614542990148,2.633607078752785,10.444879069585548,22.698109320984585,7.137333593316555,21.445757614431614,33.29750191252716,34.24369483988812,20.0232024116815,11.302479051024612,6.05017208855604,15.691392132173346,5.502712489922844,12.442056558923182,3.5101788046172704,1.4358821877438288,1.469794768693577,1.4774131661036023,1.522586375754878,2.2815001210639676,2.6825401193198233,2.3234585887746535,2.279048887538634,2.2128604042088047,2.7619105194713915,3.8522855700000083,11.06752031180833,1.7382401321116014,1.4379091365407222,2.951610307170805,3.8073114691768004,7.168574799726556,5.230082107137459,7.50125857033104,27.356208094132466,25.880438239528537,7.536385340734917
 TLL04,1.3501840983200046,1.1787935404593655,0.0,1.250171036655874,1.4789870025916576,1.588412749164898,3.4613965400991464,3.154264516005662,5.385948116962006,7.534508670703663,3.748455365652061,154.54974909537242,7.334242813257195,4.713828090649701,9.882747891763982,12.013769504435157,8.595669484486764,8.256832280313574,5.802204735701023,6.461708325180583,26.1250831137442,6.275615472188225,18.412082509741353,3.4098191593978213,1.2605409715137077,1.3066298232969804,1.3065471309456091,1.329171150433235,2.415938122488349,3.024700053173568,2.30516609724151,2.1278905924576863,1.9867774832133933,2.4842973595006965,2.991373186915406,10.897342837435222,1.5063464753973392,1.2577710213575888,2.5018745815916152,6.565359135473285,69.20281678554572,7.351788632858288,6.998506000713399,5.664706529416327,5.037422880739163,3.421619617218775
 TLL03,1.5083414708346667,1.5440048931600996,1.250171036655874,0.0,1.1685835124458432,1.476556381580783,16.524469637641904,4.607128857896419,250.87544609305417,185.99018949173274,9.267181755754086,12.968868499212844,21.075897804987786,20.445673080410796,20.352968299018496,82.92173477307664,17.41299790070247,12.846974388952843,98.37683693147396,7.061271412845713,7.5963626040317,8.525296923118267,6.64838154544944,23.75174148369438,2.401317599369412,2.5307125697543236,2.4180745613949424,2.428013671305953,18.72001186306665,10.581152789276185,77.1866848195628,29.373674822538714,12.743580008051293,2621.646850673618,9.915737662909518,57.80984550299885,2.0285766742240954,2.2242942624272843,2.5315742991761936,599.7374043644706,23.668567285031127,20.270950555380864,18.86657234096181,9.957582614039792,6.354307041336792,3.545119482686032
 TLL02,1.6079637094242833,2.054173305737687,1.4789870025916576,1.1685835124458432,0.0,1.1559217472098062,8.226276593863897,6.849070081723414,28.646843325140406,35.60750273662405,19.706484760908896,16.32477097546727,9.373041756424557,7.236595458859887,9.886460757038945,31.93091906754815,11.716796851164505,8.648517752883361,10.980516923709393,17.91700096409374,37.449649510824784,22.55082327210219,15.007888492359106,9.314275239312499,3.4642872940812364,3.533111173607101,3.0677005013424257,2.939190547759409,110.31923073696733,26.810210342542835,31.129038283659593,21.18132420688335,12.280869694887325,40.80901017556002,75.21224641955855,11.963951766118303,3.0068011380318045,2.674389154340577,3.3048127336529145,22.12308570328224,11.165106651936307,8.557134309789332,101.16370651332353,22.245973762481754,7.625141018038369,3.468316962123405
 TLL01,1.3956112896049706,2.168186448406305,1.588412749164898,1.476556381580783,1.1559217472098062,0.0,4.220310766968362,3.603111803698896,178.15931352409697,10.907876667594751,5.3874941049147775,5.7916550436985546,5.495602403769796,6.5347000252062415,6.815563649883621,11.230589791909587,6.168742998046094,6.1344170914305085,7.92084907259526,39.29749476190471,267.9332255562722,71.51894711223696,44.5625532158429,12.333782021942529,2.7355338159814724,2.69088406705256,2.438122218676714,2.3452939057419244,8.071004969456864,14.116269255075098,6.005423307740919,5.145829273815417,4.160199342543291,10.27971839182818,6.556893407896865,15.945173197314205,3.0723861039973674,2.0795539367989004,2.593865842557396,4.684504744656947,56.62748657642003,46.72212234382354,37.04714860459487,33.120162922034595,11.923076210805919,6.128846668920833
 TBAL4,3.73652916692476,3.320647614535198,3.4613965400991464,16.524469637641904,8.226276593863897,4.220310766968362,0.0,1.434404073836892,5.132038560474027,5.489158445858665,1.565279946195578,11.222864906611457,36.2529824770805,17.436318068999054,24.742112120593916,71.15828189909477,20.188924387791012,13.515622556897634,14.042272432580132,4.460915656877818,3.023099889408899,7.681605646218527,3.067693455808279,2.558851703938854,3.281743251004325,3.594156685371142,3.600160195355147,3.912934107577722,2.6830257255344243,3.1996629272558814,3.0394976539619316,3.507515243168158,3.6601161033433067,3.961623991420705,2.413268016483732,5.014657589060204,27.727768357981013,2.9058340212901643,158.34236142865552,139.8108561890156,81.03002602653984,2118.312712918159,8.687355201475055,12.606354790062868,24.8167683036891,85.96019834502863
 TBAL3,2.2405557158317233,2.9909115590508297,3.154264516005662,4.607128857896419,6.849070081723414,3.603111803698896,1.434404073836892,0.0,3.880018288759874,8.11887450430686,1.5941673558546725,2.277261621181637,3.380413462811512,8.896852345138269,6.91445218884764,7.447464136337372,5.009013316343674,9.58632342664198,19.866040937403667,9.76894668812032,17.874301412012205,4.997529554372957,11.691368479115422,5.585901727287954,3.870745492673986,4.472849384970989,4.472681741236809,4.633535871330158,9.985923338978766,85.95377460016884,12.280112124783917,10.205964198729795,8.055016324472465,18.05505509218962,5.717519434921389,15.280233882663051,115.8724315664061,3.9681105180225753,5.713441756250015,8.155750335899693,34.43039024065218,8.30361613049656,5.004463626264351,37.8154550645082,23.208724280802493,8.37246601814859
 TBAL2,22.026750451565775,7.998914847465308,5.385948116962006,250.87544609305417,28.646843325140406,178.15931352409697,5.132038560474027,3.880018288759874,0.0,1.227721746864986,39.456553223466486,1.6377463264436147,1.5135292014275827,2.988641200172482,2.2977310566509717,2.3923862352825074,1.8946666406088148,2.9287201322796843,4.049103372215299,2.473845742578639,1.6313288184946495,1.7171731358590783,1.510885527263997,2.285138785276704,5.829231708508942,5.933717709868431,5.924671806946761,5.980342508104304,2.9427643111631014,2.6563806066908326,2.8878489054894403,3.4467593138351,3.9132698240704262,3.913012219295277,3.4678701190037597,3.663237946492545,52.35890269464,3.970235730108235,26.24208277985897,9.185528825331856,5.481823173004966,3.2427827723415934,3.2078510449251194,9.305605496063626,6.90564333101449,3.899105452835932
 TBAL1,8.746291328449729,13.76614542990148,7.534508670703663,185.99018949173274,35.60750273662405,10.907876667594751,5.489158445858665,8.11887450430686,1.227721746864986,0.0,17.083176850229435,1.6728772253673208,1.3334201120741025,2.412025916437877,1.597670551144515,1.6969495191168524,1.4301641512338996,2.0803156695870353,2.708004971393046,2.337743229917712,1.5143009587711436,1.5353993004474817,1.5944586087843389,1.934958682678141,16.21218301108036,47.046222970750556,560.0949975601463,79.57850322460233,4.635442092433887,3.7624806331842637,5.128806720211435,9.217804393407143,15.47134518371302,9.926965178212868,7.153118815264239,4.919752943913102,10.727190622691023,9.73974956463715,8.403850616571878,6.983806665595461,12.801533274185402,4.097195822794332,3.1099414520620092,3.84331702787346,3.1530903998824034,2.57882656075055
 TBPL4,3.218150676543379,2.633607078752785,3.748455365652061,9.267181755754086,19.706484760908896,5.3874941049147775,1.565279946195578,1.5941673558546725,39.456553223466486,17.083176850229435,0.0,1.9618752463089197,3.406493496441859,6.346503424883703,31.974419938599905,10.139029827101037,5.977525604853537,8.294034179295393,16.37947402034095,21.231272641070674,17.444770654508325,14.707812224132775,123.76335048010519,6.374049718376666,4.159996208424656,3.974704209906515,3.8644102823794886,4.340595116115437,4.628606160070317,5.550911263338887,4.496248527867545,5.246293106740904,5.9073157209165466,8.659467224606638,9.796884766583442,11.856834098562684,12.31718184639585,3.8130371014276996,4.081415453078561,2.865505699123394,2.7554029293640463,4.241242179879912,13.161790773805489,2.915010971071697,3.3927824626573804,2.6972524339283783
