, TLL06, TLL05, TLL04, TLL03, TLL02, TLL01, TBAL4, TBAL3, TBAL2, TBAL1, TBPL4, TBPL3, TBPL2, TBPL1, TL10, TL09, TL08, TL07, TL06, TL05, TL04, TL03, TL02, TL01, TR01, TR02, TR03, TR04, TR05, TR06, TR07, TR08, TR09, TR10, TBPR1, TBPR2, TBPR3, TBPR4, TBAR3, TBAR4, TLR01, TLR02, TLR03, TLR04, TLR05, TLR06
 TLL06,0.0,1.4966517061604727,1.4900565117829763,1.7570846699533778,1.8705000006818544,1.9018966166056837,3.411295518105531,1.376024985814363,1.7477866286132435,2.1411855662931556,1.4308333144803569,1.2350215225823793,1.4392572493354991,11.384550565043693,2.006068352890334,2.726761778698653,5.100949264518611,27.030499946057528,13.827207896809552,1.7545129179879582,2.166483207766771,2.7714582283296174,2.3078829767431053,10.86718119467151,2.8911709689338525,2.148670077198991,1.867405087193356,1.8152572682652173,2.095026826121262,2.3326350936044684,2.591913109914804,3.472418401504119,3.322322660580276,7.805305500550998,25.90445655867949,3.617118906855588,2.113577645155106,2.636883345575137,2.427555764275772,5.4258615669028005,7.609443438286045,66.64020079625854,4.287887956723171,8.942638032505872,17.08629210689511,3.88404044406518
 TLL05,1.4966517061604727,0.0,1.1601332234407544,2.942092217336267,3.007399744653277,3.7878067531697646,11.55680618268072,2.2160254458040036,3.4215319017112424,4.3240866602491925,2.0586294036845962,1.8218946844879582,1.8882347118574403,2.9114063450318977,1.8837446842240442,1.924773561850021,2.807928945767167,3.7618329723275608,5.610065365504932,3.3641897053748444,14.213797383548807,9.479726787289103,4.748746907492075,5.409332370156931,2.3098856348459935,2.4950124070622843,2.4920881545994122,2.413913914060078,1.8270568895639616,1.786416980748605,1.8748421335151984,2.380946141417227,2.8308860965703433,3.819726313427128,2.6035491897763565,8.285605184281073,3.0771259912571907,4.83479931180133,5.014137521303691,3.5344763114851974,42.54341599381723,9.210589551608258,2.377975632590386,3.290672130030983,9.952537842701217,256.4912445539648
 TLL04,1.4900565117829763,1.1601332234407544,0.0,2.707707053589934,2.147953216802059,2.2312640959785366,4.1126218346581735,2.0187869262215985,10.388400204965288,92.6453952879805,1.7913585630452522,1.8883503732248181,2.1888991508204376,3.027637862318105,2.0009391019386396,1.9665147566694765,2.9121462913615077,3.9491381494403988,5.164157933462227,2.4154086517206643,9.132377583676499,6.612919389825021,4.641059862241493,2.5741481881394512,2.1136713916203256,2.4479134946037076,2.353127898109495,2.076322182941502,1.7543199849692355,1.7763060635558732,1.9815872465164432,2.348850873915427,2.674063308117737,3.626878248334376,2.87524743505174,9.807978017436328,3.1364785879352315,2.443121525326239,4.931801988110916,14.752001924858282,8.662799568310996,6.907102890621449,2.526020931878602,4.139138365606335,16.986915996668383,19.997720537584673
 TLL03,1.7570846699533778,2.942092217336267,2.707707053589934,0.0,1.1968527446393118,1.5731410488773665,1.6195359635375746,1.3024161742750586,2.385705705019083,3.393511642029918,1.2338958861657396,1.8140003260763031,3.2953435493856382,2.900679470286664,2.3142854962132207,3.1969513090215034,11.117353046397097,4.4381635329718385,3.7859772166080474,15.685337820148046,6.036577728687027,12.01438154111258,35.83411260586694,11.567342247605977,3.3765468866605564,5.8844684906530995,295.030237983353,26.417273480468605,45.79592692463899,9.767034379293042,6.5692430425923884,3.5433879550947465,3.873190759772506,3.0922131691445545,2.61124120715356,2.202049912901962,2.3735988936972805,10.946763519293516,1.2766055832120613,2.7867102031697515,2.605125255501532,3.6095417867212727,6.62565860008985,3.7707457049342996,2.4883548750470883,1.9782047660267341
 TLL02,1.8705000006818544,3.007399744653277,2.147953216802059,1.1968527446393118,0.0,1.1267430577181219,1.7203038775949595,1.4109079316862583,3.5293507595992946,6.077533974544235,1.31774711131688,1.799807729839118,3.2298042883517195,5.643710885698517,2.3765992400669917,3.425378776895121,321.5615691149586,7.498134200815971,5.635030950014033,5.737203016757013,5.766178632089392,9.38672843806183,24.63995737272749,5.577239775888443,10.85261285494887,43.27220013299809,11.229189684015683,6.899334932955652,11.429207296034875,37.689839527631825,22.942992255106418,7.259152052007351,9.45439387281107,4.215712091515595,4.127479545288762,2.7867485843326127,2.1942031131614517,6.128791289887516,1.5836571662911845,2.255722139462975,2.949726536721287,3.930111134009776,9.3906875076998,4.728131898174216,2.9696629565230483,2.237703349969721
 TLL01,1.9018966166056837,3.7878067531697646,2.2312640959785366,1.5731410488773665,1.1267430577181219,0.0,1.9761357798688537,1.6190949834978667,4.146439792794431,6.969300521406196,1.5702034764386408,1.9230908561698685,3.1816314776973393,7.121584229327351,3.9339258886601725,8.93729172796734,33.648184591556344,7.033341401148945,5.754650535636525,4.204762558302602,4.5551703137639885,5.812511242624145,7.152698743593338,6.350178346593185,32.606353503175804,15.255532406247362,8.137538794878303,5.807945956372991,9.23650697174307,15.716278930083886,47.78510314518822,12.024230694299199,18.939187343079304,5.0327449806527635,4.901163243937295,3.10249380841451,2.1889965056240523,2.6320276371527265,2.0407525992880213,2.027364241610129,2.668803224716804,3.3193773078277244,9.244070294604533,4.547692478707476,3.1242549496230154,2.310385901263575
 TBAL4,3.411295518105531,11.55680618268072,4.1126218346581735,1.6195359635375746,1.7203038775949595,1.9761357798688537,0.0,1.4432937960054766,7.35305063319925,89.7850713679352,1.2836993187792656,2.3402710912606692,8.151536251626897,2.5204210262594215,3.021886947144104,3.3438872070710155,12.621367624866958,65.70826341821682,32.347964418999055,12.967478512915582,8.086328870937276,5.795877884190283,7.31025500625913,3.804297534126129,2.7584584596710005,3.1187100664036693,4.881376151020906,7.346895024460087,4.466777790625183,3.528522005100349,2.802176718203619,2.4867213137379363,2.5889708615641087,2.0993682845949415,2.514832547355296,4.9220689314432375,3.680698047909157,9.778906984095906,1.6135067499520228,1.7004912543323667,4.746379032109001,3.4963741110046573,4.074612710260197,2.9419187808351106,2.2090171829577505,1.8744897308621058
 TBAL3,1.376024985814363,2.2160254458040036,2.0187869262215985,1.3024161742750586,1.4109079316862583,1.6190949834978667,1.4432937960054766,0.0,2.1446949293257513,3.4886075350309707,1.0503214348192125,1.2582871793655046,2.1264394851576625,5.308212778203668,1.9841287528868345,3.003115643241904,58.07687684780374,7.9916209718938935,5.849400240145099,3.466766690495576,2.9347809128324913,3.502044169065834,3.5048059002075123,14.607434819415035,53.331931407536125,7.0295092196254405,3.7067058488050666,3.23003160549833,3.8371184901886055,5.851486811960618,9.766195485766165,2733.945529359496,50.56106209522439,8.950191306910154,6.825166172691715,4.124008112989207,2.5256078841347924,6.585943758247503,1.3702279851779304,3.2957973318170755,6.187458366055895,9.566623648339743,17.412974789671303,11.8279820415291,4.014955383248883,2.288009871336364
 TBAL2,1.7477866286132435,3.4215319017112424,10.388400204965288,2.385705705019083,3.5293507595992946,4.146439792794431,7.35305063319925,2.1446949293257513,0.0,1.0286774380097805,2.3984002840473915,1.4368553845999181,1.2470744449438438,6.4690551005143675,3.766865242728056,94.1706315688118,7.277826997195174,3.5507558926508582,2.4411133442720874,4.31575638219814,2.974835398687577,9.015354867452462,6.412943664540894,1.5343839685702907,5.18063217096528,66.65102045601552,133.2283937925323,27.873093711503657,17.7663541462295,30.83704442117609,19.32804108679401,5.436867892709031,5.516907854015965,4.513182970315589,3.9121069496077285,2.4983206398141307,2.971468689845086,170.98735410951807,2.766026532741271,10.84434587459427,2.4071559488430916,5.877237599544205,6.911789629978112,6.323354356692722,4.860598832675805,3.086448566679719
 TBAL1,2.1411855662931556,4.3240866602491925,92.6453952879805,3.393511642029918,6.077533974544235,6.969300521406196,89.7850713679352,3.4886075350309707,1.0286774380097805,0.0,3.9758213210059847,1.7412095389595306,1.3252848376327104,8.57268628302676,4.610539200082801,17.207326666638526,6.828791332019447,3.4320203696460774,2.2809715843183147,5.470749341076847,3.611085751223365,26.541518523962573,11.442446945098757,1.4069751994812063,4.801115241756572,20.69376781769762,20.49843868731392,9.569522580501179,8.746321774143537,13.972725681786669,12.993618796466615,5.152195629516425,5.2260531428488,4.4702381802303055,3.9953564355410993,2.505260483732228,3.5107752622214528,48.315735218037986,4.101721974034426,35.59694114409811,2.313142970013064,6.060335662363023,6.478743333191505,6.163000614378032,5.086623347792266,3.7311465129251866
