, TLL06, TLL05, TLL04, TLL03, TLL02, TLL01, TBAL4, TBAL3, TBAL2, TBAL1, TBPL4, TBPL3, TBPL2, TBPL1, TL10, TL09, TL08, TL07, TL06, TL05, TL04, TL03, TL02, TL01, TR01, TR02, TR03, TR04, TR05, TR06, TR07, TR08, TR09, TR10, TBPR1, TBPR2, TBPR3, TBPR4, TBAR3, TBAR4, TLR01, TLR02, TLR03, TLR04, TLR05, TLR06
 TLL06,0.0,3.4697807366114577,2.433719894723222,4.618934772866931,2.213324592989469,1.811329036898197,3.3767674813295616,20.23749389562247,3.849583880929641,2.972580016248425,2.7113849590689214,2.0612073923415926,2.5516258389035555,9.791826062527036,120.38946994197875,42.820225950891164,54.932799413563195,12.758520161371703,28.053530805038566,2.3405585581031976,2.1306485951310754,2.2678709881813544,7.6213967686415565,3.3115768593269728,3.2352772084623993,3.2463882264045036,3.382175962872797,2.7110418453723004,17.103601217471482,59.36983262418594,4.113274307986684,23.497559147175437,12.69398160687127,182.08673311728506,3.338546564752999,10.825031080004024,4.419832593848542,3.578992747232339,4.212733201104368,8.742510484242574,26.854444852143285,6.471968300079873,2.811278026923178,2.807791707665014,2.9593576421493286,1.4759554366751375
 TLL05,3.4697807366114577,0.0,1.8037103843599473,1.133654391021755,1.2435783917556849,1.7890558126574407,1.9058073910511684,2.8922439228081016,1.3585016266832182,1.7451448704895185,2.2986375059914823,1.4499564877059143,1.4942938023027046,7.1141254631017885,3.2731895894848497,49.412788922784806,33.22878332527837,4.026166406619358,21.96224139004889,1.4827805539649925,1.2183155525372653,1.248077657368386,2.153078958593851,1.3091466481516172,1.2710502209742407,1.2128327779543453,1.2077183092559882,1.2437109951741314,13.753524264035557,4.1770173712531955,1.742633644502543,2.050935160362681,38.642695532257704,67.35958662632808,1.2069212131624223,1.2532737855334524,1.2067203400227426,1.3340790447234316,1.2650558276401462,4.150758891114652,5.341117406810948,9.27668315501462,1.4078154496564939,1.9574918395606857,1.606149299518724,2.0397703998412218
 TLL04,2.433719894723222,1.8037103843599473,0.0,1.9709661067428914,1.7804540580781032,1.4219494446906047,2.172553247271967,2.540930743212572,1.651450073172007,1.731855513704123,2.7830553343290516,1.7567778671868775,2.454860926588628,2.749435876723764,1.949877868536745,8.054434486282826,7.688607271933247,3.167674767941908,6.9152233478058385,2.1067617836700614,1.729719392348889,1.671939852261646,2.34635406277094,1.831637048063611,2.012957589549238,1.8491965126954133,1.8764709249988047,1.7199826993127376,23.3153745082755,8.560848700568435,1.8376783046832177,3.7425789544377825,6.9956561205537175,7.77459183292991,2.2223043763585495,2.3838574045597096,1.9189859673788974,2.2256160814665242,2.0287691200562574,4.833006921356553,10.757625915689198,5.621055554732634,1.5210301244470494,1.974949723877533,1.6573180597323676,1.6771945732476243
 TLL03,4.618934772866931,1.133654391021755,1.9709661067428914,0.0,1.2287547167793564,1.8850916561040696,3.217225812309767,5.137260717334389,1.9217786193725135,2.5853303865793,8.629132343194229,1.8751440852948318,2.405366469652478,67.71017659068974,3.961331758574636,95.28720589824889,18.200286901146168,5.5121782355100954,13.295080510944087,2.0040186594838385,1.3634008444889252,1.3602073428103878,2.7236090348589945,1.377232956090461,1.3342421577629142,1.322686147289956,1.2634505328888994,1.3253254195490145,20.11733675643837,7.448340860938423,2.3386949759921922,2.671030953052893,48.49119665452919,24.28949085890509,1.244905680487591,1.3680083555257156,1.2586795293073563,1.5444385806655978,1.4392868019301381,6.196280658686716,5.618609461746704,4.817155738209001,1.5512530078980893,2.615349425542473,1.971217228018717,2.2883088202967734
 TLL02,2.213324592989469,1.2435783917556849,1.7804540580781032,1.2287547167793564,0.0,1.189828226652296,1.5487673574270913,3.584560248947599,1.4707085204501449,1.7317780640588842,2.8427572328167208,1.3565806238230627,1.43062584577307,5.426412051470395,2.850726864593781,4.6244526248886695,4.004211621926332,3.4797713205763054,3.8403767949346053,1.3450719926294712,1.1021546025073892,1.1253573861217323,2.0408593437295415,1.334605662146708,1.1007951906296374,1.126001753357182,1.1772281402130325,1.1342926801718995,7.548013961720248,4.279082565922718,1.5779534048075405,2.0250119204985864,11.959120541782278,4.162723873196282,1.3378545340395447,1.393937728854037,1.151572931512109,1.268275974640075,1.2326761310457428,9.282194756145678,3.3654818409055274,7.259854206311085,1.2817911531264163,1.404234984944403,1.3109591236337734,1.3257188810150866
 TLL01,1.811329036898197,1.7890558126574407,1.4219494446906047,1.8850916561040696,1.189828226652296,0.0,1.505424808651301,2.0872299133460244,1.5204791664767578,1.5027531508530199,2.141964677169036,1.2487201943813433,1.4851998842375551,4.457551339241264,2.2444964826661624,3.704633900876839,3.5004454580197626,7.206493434483955,3.3974889450292367,1.3612948175630837,1.2188782286642852,1.2393809917288312,1.9916487545498773,1.5328840145562612,1.308207903088449,1.3364053669839684,1.4218111201641819,1.2735593054901415,8.296446894428328,5.020872777309101,1.486747840621175,2.186663241924048,5.7291053247776365,3.547211878763811,1.8253908591633738,1.8657199309377333,1.387407593489014,1.4856940682053934,1.4926803144830116,10.977706340618917,4.474802968116893,5.601045871920632,1.3002823911718546,1.338897587859504,1.2810836652373132,1.1893314565590891
 TBAL4,3.3767674813295616,1.9058073910511684,2.172553247271967,3.217225812309767,1.5487673574270913,1.505424808651301,0.0,2.432938921325118,1.2562217858767275,1.341407893248852,1.7161399359071048,1.7236877519311666,1.3899568148788053,2.850140069037879,3.0449292339463088,4.245975265942314,3.661826283717837,8.522673911975867,3.9655997752386876,1.4661782171614424,1.4220162368290026,1.4581527007258417,1.491919478714559,1.5175857650972562,1.3758271675364329,1.3746874859288098,1.5481215036425995,1.3777799647626938,8.740415401189205,4.5303004535117575,1.7351762634506442,3.0034564156900236,6.11794615913953,3.7961151716080406,2.5772944865625615,1.889757371603836,1.631427165003794,1.8434204843899296,1.3915117415779836,7.487342745341433,1.6907569579987984,3.6932161350298065,2.0483115786330135,1.2001049411296139,1.3181891165606923,1.7537518544498314
 TBAL3,20.23749389562247,2.8922439228081016,2.540930743212572,5.137260717334389,3.584560248947599,2.0872299133460244,2.432938921325118,0.0,1.6963254734797486,1.4107450784014932,1.547432691475432,1.4295511750063457,1.6044199369386523,4.303320736502623,2.7166192409509984,4.442872813822531,4.157739954208891,41.10401467874048,3.8872967485105963,1.9261333861983658,1.898143808584121,1.875628808636475,3.123716078989555,2.19704927002863,2.5765960593443458,2.4561163354100692,2.3446433898419716,2.227176586980466,42.670100464375466,16.90605189703252,2.5271706758396877,3.073340801557384,6.59142719777718,4.2086914335232875,3.193337699900232,2.9718642212542754,2.0253633638964894,2.1434767822451533,3.1081369569911095,13.108599438354437,27.071852879569043,3.831920803839629,1.7451041562434455,2.856862034790684,2.4633731506349243,2.98162826532574
 TBAL2,3.849583880929641,1.3585016266832182,1.651450073172007,1.9217786193725135,1.4707085204501449,1.5204791664767578,1.2562217858767275,1.6963254734797486,0.0,1.0847474347881794,1.390538731314277,1.2891774990875873,1.2935305322536488,3.030004047684112,2.0346331705515888,4.673940816905792,4.126174527735151,18.384593421412596,4.1231551721686515,1.5681327397217564,1.2654716519678473,1.2680454371784533,1.6029620595764715,1.4019761159593125,1.2691358048619346,1.1748536870948707,1.2069219978385166,1.2278163533289865,7.603025691107121,3.161152750277196,1.3814805771680791,2.2050688404978307,12.104709733512225,4.250479685751875,1.4828052668008502,1.4128916714438746,1.241790547067195,1.3882214968289315,1.2679482538075528,5.9611600666890086,3.521831700304983,17.515050606609364,1.3342141847863398,1.4426158634405755,1.3059669662775621,1.8515958449375627
 TBAL1,2.972580016248425,1.7451448704895185,1.731855513704123,2.5853303865793,1.7317780640588842,1.5027531508530199,1.341407893248852,1.4107450784014932,1.0847474347881794,0.0,1.2747549802999047,1.274589948972163,1.3467529088815176,3.4737643980049215,2.2261421112906232,6.322098916289515,5.387775753810182,10.897039700802472,5.28287646924074,1.6871482546511385,1.3236196939324059,1.3182535423177824,1.854629099075507,1.4125834469490524,1.449793354194274,1.3463239650060177,1.385760015015984,1.3906497374547113,18.463290198969965,4.260361921207498,1.6118594322512874,3.436503653842205,7.959829281494814,5.598255607018505,1.7248991916087635,1.7049067685895491,1.4273565859202382,1.4989001905633081,1.4835160320810004,5.054814514844684,5.297371095823164,9.8767397667465,1.3901988023216219,1.5245799700600822,1.4185716780510154,1.8002297709151729
