, TLL06, TLL05, TLL04, TLL03, TLL02, TLL01, TBAL4, TBAL3, TBAL2, TBAL1, TBPL4, TBPL3, TBPL2, TBPL1, TL10, TL09, TL08, TL07, TL06, TL05, TL04, TL03, TL02, TL01, TR01, TR02, TR03, TR04, TR05, TR06, TR07, TR08, TR09, TR10, TBPR1, TBPR2, TBPR3, TBPR4, TBAR3, TBAR4, TLR01, TLR02, TLR03, TLR04, TLR05, TLR06
 TLL06,0.0,2.241104005933958,3.274837510086392,3.1720836313436456,3.7919015993210605,2.8306310781095996,19.15354350600751,5.872784800864436,2.427710525987739,2.5597390057653575,7.75212444598041,3.4459017502679306,2.2285827806748024,3.158482387219909,7.04183777292063,22.737070344932466,9.302297458400496,22.70471478017185,77.49631402950227,4.455863660597851,3.1921296226987645,4.030309042552244,2.751897135347926,2.9256124000158263,9.901911794825715,13.9035586578688,7.961024814486254,8.139911610002962,8.651008537985565,8.527725601773678,5.689231800095539,4.315473042108545,3.786663031318743,8.99455046775074,24.881922182215977,9.033974906784334,22.036515828795164,4.075949690949136,25.78777280836423,5.74123103887481,27.439435569785587,12.575789058305432,8.732866601485695,8.12514586921417,44.18511556207657,16.598057176225588
 TLL05,2.241104005933958,0.0,1.3816638254631388,3.7284205906081156,3.5190843801776293,4.095935052106989,12.48152737200337,2.4634827697786705,3.9327449176484888,4.337874119469823,7.18279421303528,1.901778830278927,2.432731246346031,2.214045368796588,17.61314906870675,23.779021276713927,17.080678526158625,11.816403367708565,6.419115662900106,5.207522002482636,6.809002355242479,5.5838188710997585,48.756060935399184,4.676324866803953,13.04230304300955,4.435094720510783,4.45374113278623,5.9817301701866326,299.2324114601077,5.318217229529309,22.56766160284262,4.886818320541967,4.3224906897153454,7.531604486768507,5.131978170863504,3.2188428234626834,3.7263829084647093,6.7201665712927126,3.199171463137228,2.2067424970919807,3.771752411109135,11.283930946569141,8.073554851015587,2.520425158295652,3.0465005501890787,2.6503138712171816
 TLL04,3.274837510086392,1.3816638254631388,0.0,2.1089424742442833,2.524687292799434,4.978846347385486,27.824502459838374,3.7811193638282328,17.43610029575858,8.634070853715995,5.247387535780998,2.6748223102477064,4.088271566024113,3.2186634440081336,14.598648858517654,15.960683681606957,25.76606133785971,10.218086596644138,13.707612500084762,6.350136247884799,5.994267214427896,4.924645909552483,16.944358243583725,8.83856578107273,47.82685108027214,7.777853551070039,7.073856379515209,27.470765057407974,46.44023995042505,7.757162254384641,15.517172687631856,5.343473629870921,5.700090752375025,6.680678506967003,3.349095185444595,3.467246334978522,4.4709263777471815,10.025251786840089,10.235792263542708,7.286063946784611,7.919183189157764,9.685433155712431,8.65834768911263,7.544763504919163,4.479886292562766,4.323868834102378
 TLL03,3.1720836313436456,3.7284205906081156,2.1089424742442833,0.0,1.4658192648478874,1.546868933278668,13.99189210922569,3.004786193220932,4.966039212519042,37.95310567698711,14.807326887702047,5.321498657053553,6.396460338513946,10.333330478704644,95.72285526558697,2.7857340372557378,2.722438614415772,3.330981115025152,3.877568216707502,10.455534871654391,3.325276587853325,8.428401011325036,2.758752055451375,2.055768102712061,10.756362763997275,30.80740344362087,20.250545793724157,2.7887382708750215,4.5908725203067835,6.082302134438151,13.130106723303454,3.1478461990578515,3.1625951322541384,14.21796398845961,60.278205631222,374.3512285882952,15.238292417123585,7.53232805816635,16.654072715689225,4.697410630778252,4.908910448741403,6.711352278078237,9.210727458683438,6.005128995389181,4.928255637613805,4.976587210648844
 TLL02,3.7919015993210605,3.5190843801776293,2.524687292799434,1.4658192648478874,0.0,1.459348353385771,24.49567644602966,4.85592957372867,11.285014276193996,54.200088443523335,11.08270477186396,5.071024565449027,5.168553426009552,6.866437505509297,9.14178182534481,3.3642986029486686,3.5964337375736624,3.8098428904801738,5.443746597999873,13.146707892668287,5.816082666355761,14.617876932533093,4.394460049996196,3.7679733403358746,5.1622373866470905,8.65603314959205,32.32860534316771,3.328384813480572,24.85699736810123,35.44338591733346,14.777651066789776,6.1764442445052286,5.814279152489441,9.767644217920123,11.05587217435169,8.246435403505556,5.517797672379467,13.983137787468019,9.275142314119691,4.767726750339905,8.945962488126263,11.158159132893616,13.763067051127296,5.921995669687543,3.947828831718633,4.036551353265671
 TLL01,2.8306310781095996,4.095935052106989,4.978846347385486,1.546868933278668,1.459348353385771,0.0,6.15315822036961,2.81098956176595,3.526505825648164,58.46555193005297,6.796190627856595,5.135344936656375,5.607176463670198,14.55942985247664,4.43319142987314,4.4113569050070485,4.975086574979173,8.680522437592545,4.727072410952578,23.89724736549026,2.8481289743667664,8.308395949117347,3.224584885660141,1.657592792528228,10.222395714135661,18.687660675032287,20.553340197875194,2.281911892433855,6.916920886386804,8.340725627648316,15.220725758319498,4.769417869879084,4.874774531700709,70.30507418222017,12.268349918704008,5.766715175253292,3.416207651428932,4.820598230850686,4.19420224682807,2.699083535237195,2.928244670231793,3.4533661047071926,3.3335021838308707,2.763693468705669,2.2107104296143882,2.2906851318021113
 TBAL4,19.15354350600751,12.48152737200337,27.824502459838374,13.99189210922569,24.49567644602966,6.15315822036961,0.0,92.41607116789568,3.813282043725532,4.665475224181365,2.1004721484364253,63.57944983856581,13.629174255720656,11.086746716858281,8.43790820214236,13.975143244277257,15.762917825356826,9.062405470776293,3.3616579700085376,3.3807949547307423,40.592574044820424,6.022327226980285,4.070231939102284,3.62672089754654,5.362242151699178,16.373879981032907,6.11717025860385,7.325034946600613,13.213486113031568,5.421245950066177,6.548723085626109,5.174788201726403,17.417100466459782,6.798204316344841,3.893425015794491,10.470379355631882,5.444204923834704,17.717621646267403,49.10436740045452,9.967660484195225,8.48892430961875,5.8628735809556165,6.114680687382221,13.275009227440126,15.694416165737351,12.184329324628054
 TBAL3,5.872784800864436,2.4634827697786705,3.7811193638282328,3.004786193220932,4.85592957372867,2.81098956176595,92.41607116789568,0.0,2.09685197916552,18.26006449877598,1.9853705160923965,1.3714709607002509,4.046761168922638,5.480743328161037,377.17655378696793,4.026698705018553,6.778793674959182,4.167098420948531,2.667007286595524,3.194173843117726,8.369105873997736,4.979968709198626,11.677938594993515,4.053842309057196,5.615985910266318,3.8125331013825683,4.564266735908624,2.5098174169121483,47.303965154538965,7.530643297467934,22.46184591745012,4.784224121642698,4.451499713080829,19.848896191443597,3.9407722207609517,5.476099429930461,2.9306969101014206,13.96394601718534,2.5148108397134092,1.7429638133621288,2.5639768629465904,5.482991089315404,3.0739675028850613,2.7678690337278975,2.3246752034199822,2.09950271964394
 TBAL2,2.427710525987739,3.9327449176484888,17.43610029575858,4.966039212519042,11.285014276193996,3.526505825648164,3.813282043725532,2.09685197916552,0.0,1.443597591178165,4.190641720125343,1.7708797113474712,1.7657665209368012,2.441184262117553,2.448087090480058,12.087058291014912,13.813807371370133,10.375980900350067,39.55559769463847,8.331495295853099,2.9467069896065468,3.48421274109978,4.908028751942489,2.18181992163847,4.486389310429235,7.64756639133429,4.453721650029157,5.550662871311909,2.3965214427821357,2.260694657872364,1.9386492874257544,1.9534000303064605,1.9898136379515339,3.184322563069904,4.076181586393981,10.38002804149757,10.242509226451649,3.7403927781970796,43.786077391926035,5.263586687503368,13.878073455671904,4.789244660742385,7.136226461667854,5.219597979556703,26.157093522511932,11.61725290470134
 TBAL1,2.5597390057653575,4.337874119469823,8.634070853715995,37.95310567698711,54.200088443523335,58.46555193005297,4.665475224181365,18.26006449877598,1.443597591178165,0.0,4.597147452097634,2.583460405149147,1.4011644159285281,1.5812093709340609,4.456758986753924,10.22131801662644,8.570316902414682,11.2150694347414,9.33887535541965,3.3380595529767394,3.676904276373598,2.7629536685618215,4.859654571957529,11.78479492656204,2.9734557954214993,4.100951717835373,2.999210959622878,9.839275775970236,2.9267635111603445,2.5709846934841822,1.741997961404549,2.0270771166400388,1.9295881862600763,3.4208910158618275,3.230324304283139,12.747893548947545,4.566610736067862,4.348979853911317,5.542292773597229,39.737703498882496,6.382876923325676,3.132163986256455,2.9542855984369534,47.45837272197551,3.790876029679609,7.1655741367941514
