, TLL06, TLL05, TLL04, TLL03, TLL02, TLL01, TBAL4, TBAL3, TBAL2, TBAL1, TBPL4, TBPL3, TBPL2, TBPL1, TL10, TL09, TL08, TL07, TL06, TL05, TL04, TL03, TL02, TL01, TR01, TR02, TR03, TR04, TR05, TR06, TR07, TR08, TR09, TR10, TBPR1, TBPR2, TBPR3, TBPR4, TBAR3, TBAR4, TLR01, TLR02, TLR03, TLR04, TLR05, TLR06
 TLL06,0.0,1.1961546349133219,1.2537908997361629,1.3260977296982555,1.490704016907264,1.3587759633740883,1.4064223852168138,1.438742089552005,1.9753284620410907,1.473975344663996,1.4110919451444306,1.2915941956206012,1.3041413431307094,1.3818874120970999,1.9716891206869358,13.333311045477636,5.775592281744854,7.363565440146952,21.457226442792418,2.0820558331930505,1.7685810977771093,2.2387054330235263,1.9504941943747407,1.437828342710475,3.5961911983686563,4.650431333394748,4.237873228209257,227.55447676477178,5.087457516331303,3.7674750405408677,2.9390669822697135,4.454982673612663,26.419131468317968,5.759436917170338,4.285721415484108,3.1011672449853847,2.3576321328689036,2.2077221714869872,2.295729673574522,1.9065480833234147,1.8916017894714443,2.4882026313871606,2.2798994396359764,2.3511000502208765,1.9076027402469844,1.6425384144020798
 TLL05,1.1961546349133219,0.0,1.2099987013565408,1.7310873239292621,1.6537640156764213,1.5438403054401524,1.4701956068429523,1.4258508344959258,1.9105214403163893,1.5224904752292063,1.4903466257654467,1.3247741078051993,1.25002855923396,1.3260796487089903,1.62746506204778,3.959068807889776,3.376948548236545,3.923359371500376,5.912599110025133,1.5184639352436335,1.5823445991411973,1.8490085094530297,1.67516340046898,1.2691661513794306,3.107970971341508,3.2714529861104658,2.806778111085723,6.490494226145462,3.2605630767429417,2.6184054186533956,2.314256331533832,2.78883452817259,9.178680921185439,3.6492012045511593,3.835272808040776,2.7868514489485805,2.012393087784656,2.1648785982104513,2.246671095051771,2.0900131280558703,2.3940765488722073,2.2193769024394983,2.1524138096250636,1.9409355578687726,1.824224890147885,1.5702598073311667
 TLL04,1.2537908997361629,1.2099987013565408,0.0,1.2182229105437585,1.3363564984943326,1.2556249938873592,1.464460669324496,1.4796734116552541,2.0585577505168735,1.6031086968293256,1.543813433764288,1.4428317663697967,1.347605356049942,1.3632310412820614,1.7076194797329578,4.159356904768906,4.32651095153473,5.244912773975529,7.240103514267473,1.8386819320384251,1.6036440551354667,1.8489349536898014,1.6928433803052965,1.4086507154925878,2.4443172465289025,2.6407095437913886,2.4550398187432583,6.598696580759457,2.7917064034524373,2.8197152769891853,2.385832452665791,2.8008200751053676,7.9180271320590245,3.101339112794924,5.286018624634804,4.1874091295465234,2.414303633361596,2.0547493707257916,2.364916883272457,1.8680515099066652,1.8046546203903013,2.212695852256884,1.8676436936821437,2.030218760209765,1.7996593548865798,1.5110288685484974
 TLL03,1.3260977296982555,1.7310873239292621,1.2182229105437585,0.0,1.145015947980666,1.156175250966615,1.4274965478135972,1.4517067111537991,3.7454543768203936,1.4388915401724298,1.4185843224499808,1.4439759731399486,1.5838047039170673,1.50655044754677,2.105458748033945,7.705701460509449,5.838487995201266,7.196038850218851,11.087543906218079,3.024611131629733,2.136290843899482,2.842386035811099,2.3988781558983323,1.6759438697596252,2.180561334544752,2.544635497910655,2.9612637678435116,6.496277009687499,3.353840509759324,4.46132252086719,3.8324348607241236,4.476027175908617,5.78870180555783,3.8572315727037765,7.957489586716081,4.309238322390701,2.9369418060920225,2.005928710675317,2.648629459021,1.7233530255851803,1.6053627683232852,2.4064413713761983,1.8632193221389297,2.6369970546907666,1.997226145249366,1.611559632045398
 TLL02,1.490704016907264,1.6537640156764213,1.3363564984943326,1.145015947980666,0.0,1.079669951673719,1.2981844753736627,1.253529074937571,2.4621103088387204,1.312398998293477,1.3295645745958369,1.2805474970961042,1.3931004767773114,1.2839157303220625,1.468828890730639,3.6362424886491413,3.510205428973499,4.091618183285546,4.69114743894622,1.9180385314449024,1.7783598453173828,2.0844412100701852,1.883223407940469,1.2902478707265908,1.62304587846925,1.749167054352934,1.833280094005243,3.134708948580505,2.3828343583634406,2.7479939574450576,2.643510504252711,2.770793589985803,3.777588296631041,2.553664925344318,3.7455645621890867,2.7950282549709766,2.054920662630977,1.535815936270642,2.4151406804804103,1.4756782500521959,1.7151137249117816,2.0378904606281933,1.7449646030352985,2.2441519434867323,1.9406010927362978,1.4644163500831135
 TLL01,1.3587759633740883,1.5438403054401524,1.2556249938873592,1.156175250966615,1.079669951673719,0.0,1.452500214063543,1.4021162643189868,2.525007238523806,1.4180927668230237,1.4577516338667835,1.393719072496142,1.4183755952186432,1.2945314773202423,1.6257597946609927,3.8045663698053915,3.725508718457285,4.487250018319884,5.564172795241035,1.9629740987752133,1.840703555383731,2.1026641937558024,1.892574710120984,1.3889816069135992,1.9410305591929662,2.1564093174233747,2.2382055337507047,4.539391591469035,2.8725865368131838,3.261501763499924,2.8738877243083545,3.2090698840092453,5.722676733573319,3.172712339393048,4.862147351679271,3.2826940150096053,2.3386034407983165,1.6438046669304784,2.4020164836038624,1.527672981576468,1.7894940902888896,2.120008583254943,2.0364770604207436,2.4121616112368365,2.0514127148362227,1.5026156903259187
 TBAL4,1.4064223852168138,1.4701956068429523,1.464460669324496,1.4274965478135972,1.2981844753736627,1.452500214063543,0.0,1.1135865532883116,2.3465799978222246,1.1655833698795286,1.1093663972446712,1.1507024821328293,1.266357470984372,1.3439825592552765,1.452262555616428,4.228335068810033,3.4459080217035822,3.6943227292726357,4.392500195475589,1.8688115564481236,1.690807361899588,2.081435838609403,1.8766363500662255,1.204509076378164,1.8705854422867918,1.9634392408472585,2.0188185090442046,3.2890900621061636,2.4069637008304636,2.6827973377632386,2.5033444525724717,2.5644900411941345,3.003684632235273,2.491354947095569,3.3659103237232832,2.600799983200904,1.8060570697698437,1.9026589204113662,2.4281372607945353,1.5832129060100346,1.6974159503444965,2.0359351558703214,1.8686255007246746,1.9919184860787302,1.8663791610352953,1.717943637158588
 TBAL3,1.438742089552005,1.4258508344959258,1.4796734116552541,1.4517067111537991,1.253529074937571,1.4021162643189868,1.1135865532883116,0.0,2.3783760467393122,1.1719878837430382,1.1082763488743503,1.1318543515039128,1.2978466623560314,1.194372956594378,1.3075596782264403,3.713954123451892,2.766261621218058,3.1776326532322643,4.013238843157728,1.7989774337417686,1.7977665451960647,2.406117771932641,2.1175562870378886,1.1567158562816096,1.7435348721862074,1.7926767706441065,1.772683016420584,2.4163847449492053,2.1492581036115053,2.2847264688069875,2.207259917972814,2.2851332269265554,2.6890325701039752,2.1520379954679894,3.5601307295801243,2.5032218154548067,1.7204716199375727,1.7040705830085838,2.4092093225497395,1.5104399112317455,1.6621113298925971,1.8223140748958697,1.7318566358875709,1.9335136858354371,1.7625446987338251,1.5061314769664342
 TBAL2,1.9753284620410907,1.9105214403163893,2.0585577505168735,3.7454543768203936,2.4621103088387204,2.525007238523806,2.3465799978222246,2.3783760467393122,0.0,4.91069784555335,2.9979592153948844,1.8858959602225331,1.5583357634074042,1.7949031510157094,1.9397287380281552,8808.912955136331,105.84808695985986,76.81422645227856,24.21373801054374,1.4753992674774665,1.4349762803614101,1.4537932483178542,1.4759624090461878,1.7104227346305922,9.631578046916548,21.06457945998896,6.6687639162923125,4.350882520272034,28.229152734618104,3.2168467424164056,1.9961907779775647,2.545921427307211,2.999516829376855,4.163310705153605,3.8180923257465054,2.9403212623672665,2.2064302926442805,2.8634096102613835,4.968872867590061,3.8243064534130666,4.473086830045935,4.236939758976711,3.1969554864415377,2.3146051448876688,2.3765114934871923,1.986892692873517
 TBAL1,1.473975344663996,1.5224904752292063,1.6031086968293256,1.4388915401724298,1.312398998293477,1.4180927668230237,1.1655833698795286,1.1719878837430382,4.91069784555335,0.0,1.1220103160714874,1.1673863448975546,1.2529951645615949,1.3474340199514165,1.7419652431037809,5.217993504640948,3.8145070743818037,3.909422926130247,4.968304472893264,1.9765179808015785,1.7276467259395805,2.2236186170217924,1.92631778758111,1.2379676393130232,1.7286156150725256,1.7730412890484168,1.8616509222496713,2.257785603207958,2.2225378387243944,3.0393458190285205,3.449238436634244,3.1287675719315655,2.073038720054246,2.9003732220247946,6.074342686610097,3.3861580033231786,2.0115554418516046,1.9659291978146067,2.49648530025502,1.5621428853300627,1.8014994956207293,1.7970441352602466,1.8025493964047414,2.051527157568257,1.845521166347439,1.75065001397552
