, TLL06, TLL05, TLL04, TLL03, TLL02, TLL01, TBAL4, TBAL3, TBAL2, TBAL1, TBPL4, TBPL3, TBPL2, TBPL1, TL10, TL09, TL08, TL07, TL06, TL05, TL04, TL03, TL02, TL01, TR01, TR02, TR03, TR04, TR05, TR06, TR07, TR08, TR09, TR10, TBPR1, TBPR2, TBPR3, TBPR4, TBAR3, TBAR4, TLR01, TLR02, TLR03, TLR04, TLR05, TLR06
 TLL06,0.0,1.3783083180562203,1.7194080160764016,1.537571511470395,1.9647947420537162,2.4358208422577072,4.090220195949091,3.4121438764895555,4.151615735112636,4.442966679546502,4.493600304266356,4.306129312382774,3.7116142705758977,3.0320772088884693,10.788159448627267,4.1094074585835445,4.033022310089668,3.6183127274109563,3.696072427647644,14.19119336564057,4.3209928134141995,11.254765982186191,9.113040069335542,3.2960704421784253,2.1383622339213186,2.123616034024579,2.2632822929290524,2.3509550924013314,2.2961426043854067,2.3031963314890964,2.5458494486539185,2.710061793603104,3.06750490556677,3.2239015805515527,3.5091327836424373,10.421070493065749,6.323698926836106,12.455526459059678,3.578157704436425,6.551967551864752,2.118826393241259,1.97729544322248,2.192266807514816,2.2850212846929914,2.6396579059659464,4.782782687290344
 TLL05,1.3783083180562203,0.0,1.8886262047923377,2.32352742332723,2.0030920710577647,2.6036044608839526,10.20835150445702,5.058671348603541,4.171231872656719,3.7286816095797692,8.354417422660958,5.676022539150292,3.5709542250120623,2.5840236644507737,20.385309579249267,4.440033697899081,3.6185397300488957,3.8631505941974966,4.461742201137295,6.473176062861656,3.8476227475030145,6.2557483250484625,6.480058422057657,2.7680809966542665,2.5051434128695984,2.3547991267933797,2.3548786146426712,2.4196538347959873,2.374642083940508,2.4318859130667514,2.6238448072892364,2.7662818524547066,2.9819981017059742,3.13916905293817,3.7186145905055326,29.481846041394903,41.83664173079276,18.20128224161661,3.700946062246418,8.944810256068518,2.3264560776245893,2.307721944409023,2.4312215708777445,2.4454155458131295,3.210257894285039,5.593012528480017
 TLL04,1.7194080160764016,1.8886262047923377,0.0,1.4680517447045245,2.0175104428477058,2.082236734602823,5.999845627514029,4.893860578097323,4.722290495881083,5.010525503419304,6.422066868997925,6.2492433904294735,6.3807975938843144,4.547862779245701,3.808024933098283,4.091757980424627,3.927044951307332,3.4116995901050715,3.317006084246234,15.46836026600375,7.524509897612126,18.02208814000953,13.285661159318458,4.4688299571576025,3.857351355840571,4.007088341362054,4.362411411614117,4.605134231382575,4.455395363275875,4.467277134770058,6.935976273966475,8.102375738001864,11.359440803085034,9.938493443521853,6.480105467170789,15.307928406727147,3.8765695589493125,5.71151313863359,4.950473798586295,5.287382061920081,3.154990935119281,3.456439996999237,4.036988020577979,4.1968235874796225,4.65187860753128,6.450030823492149
 TLL03,1.537571511470395,2.32352742332723,1.4680517447045245,0.0,1.3222255888684884,1.7364923976452842,4.324238218863151,3.920328504002856,4.423392736221779,7.085782831237577,4.5578474883952484,4.411419925634065,3.9269021187981465,3.0423436492010247,4.152491034578135,3.616668848150519,3.599018303645782,2.916990573365619,2.82743163813866,33.79997463322676,5.1772670311820175,14.895311265995206,9.485695318686087,2.695258927215362,2.2121053069594767,2.328855386651788,2.6171203904855287,2.918548430984228,2.861879855918521,2.998348808576065,3.794294338198611,4.045543984229721,5.215054127994742,4.765783088315318,2.958543041216109,6.970410059402962,3.1329874296743148,8.28705967588816,3.0563593816553083,3.0469376514864277,2.0060071782585016,2.2489224670527097,2.560308992069964,2.3666424760920894,2.5162910639616176,3.404614868461637
 TLL02,1.9647947420537162,2.0030920710577647,2.0175104428477058,1.3222255888684884,0.0,1.4084043570785485,7.322807095495596,5.0135427529849546,4.787760916242856,4.552981619283204,8.728476600427285,5.217339427849955,3.244619364425935,2.1884218680694945,5.6958128907658025,2.7979210647258523,2.661118065840408,2.5472529133381214,2.622516540643634,8.947596812307802,3.2488502510153547,5.369635602446056,4.613730674847481,1.9575157917739754,2.078591759867725,2.116002195553757,2.285754751595883,2.4934622449371333,2.312773948155494,2.4120565614917755,2.999258572193667,3.3030323477195314,3.822880120094186,3.7518417497166667,2.7782733934555353,27.744434621657764,4.408382885817694,12.071051863599873,2.614100259680154,2.950769280659682,1.92295560133068,2.0724320916805774,2.4627373975056153,2.3169694624531014,2.6298062739723562,3.5474916646004835
 TLL01,2.4358208422577072,2.6036044608839526,2.082236734602823,1.7364923976452842,1.4084043570785485,0.0,4.700326041472498,3.992190494867588,4.538907505657993,6.2898432274388005,4.94820779551472,4.258875607522112,4.410422620437956,3.825594934590515,6.386990674619412,3.7528765935690305,3.52802260361788,3.347930195459349,3.571124939549201,9.456158427971012,3.45314051588044,5.169612161172067,4.665650164756615,3.21929727357752,2.688070580753391,2.7204502978974765,2.940994342225562,3.1174415832094264,2.7089470008214867,2.8409806034074245,3.4268050020235887,3.7057122800729867,4.137907248116286,4.111181533605176,3.6018845985378114,7.079189067438991,4.582731582442241,7.051844334501826,3.29972809931238,3.1677734688807946,2.413408616611621,2.4079760233267438,3.7041508135609726,3.4456649083273763,3.5910963590524094,4.724943574692478
 TBAL4,4.090220195949091,10.20835150445702,5.999845627514029,4.324238218863151,7.322807095495596,4.700326041472498,0.0,1.099656298282548,1.2360971524823812,3.271796443829248,1.1036825943940052,1.186360836137139,2.1003718116966446,13.32805446677987,7.038266597483284,3.975954590679698,3.233045317230442,4.104676704388623,9.061158390970249,2.619418126792241,1.5869762674968504,1.6699436888311654,1.5550687304741706,4.009492389163301,2.3050318946057957,2.379702009730504,2.703793420995783,2.855486316265798,2.601085222561792,2.458673200464086,2.661096424657122,2.854370501405311,3.136152131359376,3.0637960124901777,3.1923493363705275,6.257270200212253,8.045793824126804,111.33834982286352,1.7213821272002001,3.8524482156027906,2.357613670435202,2.0308975830766576,2.341506579569466,2.3104868515256873,2.340411167947759,2.8085506157358076
 TBAL3,3.4121438764895555,5.058671348603541,4.893860578097323,3.920328504002856,5.0135427529849546,3.992190494867588,1.099656298282548,0.0,1.1693383507043524,2.775095806646727,1.109938474132502,1.1522424825313238,1.8723513728848227,6.33401202233965,6.4659730203116785,3.257090235776172,2.810802829391269,3.4385505339782836,6.100004525713535,2.5809149699230822,1.5766888443850278,1.6635141309104524,1.5316424666458934,2.845574038871145,2.038483674239535,2.0746410103607906,2.2988788367993678,2.423632384790277,2.2842691882981696,2.143179237519554,2.2321831455028947,2.3577850423848385,2.522019141062678,2.4831434205722074,2.944253120271088,9.181609686386803,14.707261240643504,43.832894483033485,1.5178132109547986,3.8567330177216084,2.15039223879933,1.8720053516989068,2.046498988534579,1.8908956239033932,1.8712562228254614,2.2146985340994947
 TBAL2,4.151615735112636,4.171231872656719,4.722290495881083,4.423392736221779,4.787760916242856,4.538907505657993,1.2360971524823812,1.1693383507043524,0.0,1.5914846087029264,1.2578390739408751,1.1154813577074103,1.3537336680229373,2.972551046597825,2.4535056706638443,1.8476241373146434,1.638768270579584,1.8239510522650322,2.4727195929669414,3.3224887437970585,1.5319463588507143,1.555290286992855,1.5046684918988837,1.9648679991780735,2.19288220944071,2.333189901387212,2.735968930121359,3.10685827210981,2.6065136417115564,2.4903763239924563,2.769983589903029,3.0450517832896318,3.331133370921327,3.199352735388577,4.655156760798185,313.2332602873752,8.340170108549666,16.328410293752096,1.5239486953724939,3.1938338719312687,2.168203188479913,1.986937368455389,2.3419763340684274,2.1826104732174914,2.402032740425972,2.9518055606033444
 TBAL1,4.442966679546502,3.7286816095797692,5.010525503419304,7.085782831237577,4.552981619283204,6.2898432274388005,3.271796443829248,2.775095806646727,1.5914846087029264,0.0,3.1892988042370964,2.075901514875124,1.3737682749976508,1.5183262023316544,1.8565584548494378,1.3165861081035495,1.2714214617560646,1.305209694461431,1.4368974202959985,42.33014927695388,3.073258412131425,3.3176820804140066,3.762952613594098,1.8761987009666086,5.704196179618244,6.372397412112046,8.135962823033303,12.310488081180349,6.744953740526402,7.791915466124518,12.782169137976078,25.142145262674443,26.567773212689403,19.404226234457408,14.790680796069616,5.005700813777188,11.457744258816197,6.307087009326646,4.000264543271153,20.02224002368336,3.474752861500794,3.431729159878428,4.61738658463946,5.076864798449696,10.312085217827233,116.65577924321155
