, TLL06, TLL05, TLL04, TLL03, TLL02, TLL01, TBAL4, TBAL3, TBAL2, TBAL1, TBPL4, TBPL3, TBPL2, TBPL1, TL10, TL09, TL08, TL07, TL06, TL05, TL04, TL03, TL02, TL01, TR01, TR02, TR03, TR04, TR05, TR06, TR07, TR08, TR09, TR10, TBPR1, TBPR2, TBPR3, TBPR4, TBAR3, TBAR4, TLR01, TLR02, TLR03, TLR04, TLR05, TLR06
 TLL06,0.0,1.5935811964660895,1.8593355659036142,2.318970002218836,2.9181713022531026,3.913347320422084,2.040051608208243,2.3049598703879535,6.747605915200931,2.9884891165356398,2.290817672444215,2.4639221829991445,4.832992395548951,4.738155080533831,26.530233668092492,10.164719820501237,7.0697963124106105,21.807152572165386,203.60354762052611,30.02405197415367,47.25769485616484,40.60331950938544,4.476335251379528,2.0065710317546017,2.935178480559688,3.3820984181502745,3.422941841864119,3.2442355104158995,3.1477044840849646,3.5746954918960383,3.5075934817670547,3.51253109262008,3.1658979535095093,2.6608879786356883,5.588176830326569,7.812979465568126,17.884514647138303,3.875282703843562,3.3682860280669873,4.971029675856918,4.38489672765051,49.62097545715721,4.892491847269453,12.272497432833562,8.977447338447446,8.439468281053475
 TLL05,1.5935811964660895,0.0,1.5248697048055997,2.143288615671448,2.431691405141973,3.4159368427195185,4.380753292509322,6.288191305567096,54.031511607477455,5.896590279160979,5.484079434967958,11.688129211311647,9.913250604962581,6.833779001097699,9.238554190951259,6.488882869927962,6.500027213909552,13.612483200770535,15.177779117427926,70.46592178866997,19.80570670691318,15.124013304241206,5.873565307809494,2.029922301404556,2.4345834235177755,2.603326437464889,2.768762380626233,2.5022114461690235,3.6223110412474133,4.616978210081276,5.000213949031774,4.392035137068671,3.601859917837436,3.5424772562110727,7.2760511691117165,8.436006729126094,275.96231681876554,9.710115912467039,2.9180531204474076,14.649137927626207,6.979340233888578,6.475198500069208,7.432132044281879,4.478597834789148,4.110937994113747,5.3440771321476355
 TLL04,1.8593355659036142,1.5248697048055997,0.0,1.2218068765012726,1.685317091310195,2.746346056266914,2.70920996613005,3.621740158305817,4.4652634450141315,3.9362375988097273,3.2277701135289867,4.750268067566397,11.71530210044421,7.526144797550763,8.549919581384112,26.324817815799722,19.194487799002278,54.113143886079456,10.751742476306358,13.219969998823453,18.869505733864028,19.986777185917006,87.44968502532234,4.425882971054424,5.467568708354974,6.248810211451935,6.713428197316741,7.439245514171548,7.42074028787518,15.085122320902196,11.603546591986307,15.316752427542314,15.63639424211675,8.33513220989797,12.275578437713431,9.532350020889146,12.600285657058414,12.966621917706364,6.739864150768754,14.48509139743803,2.888601166138079,3.1768904380130927,3.380884019275198,27.882870880783205,21.18545109649548,13.73380322966919
 TLL03,2.318970002218836,2.143288615671448,1.2218068765012726,0.0,1.3985861238145156,1.9616120157375714,2.7947753119613745,3.3924475881604423,6.513828083681968,8.91273499206561,2.959771044312542,3.519577207828356,20.014549593861716,5.5546575083352145,13.738199606615563,118456.13083276813,10.059251260004947,30.75939179282837,11.967596314685721,10.925980360264761,21.692957006011582,18.396418166523812,28.621117467945133,3.9725376230796643,4.737651092683756,4.223858907950978,4.164537608066381,5.215049501670286,4.849322519061032,7.881035139868152,6.622907917173473,9.141980094381031,10.671044471114056,7.297727431433502,5.936372616972059,64.18784878293924,5.34335734402547,11.829725337387812,7.688251770167145,9.251748691349604,2.569032847654017,4.420267857551091,4.526496247802598,12.243508922054534,38.74394122945486,11.23685218111414
 TLL02,2.9181713022531026,2.431691405141973,1.685317091310195,1.3985861238145156,0.0,1.2547745303005968,3.9813668854316115,6.296778131696589,5.40206685542686,9.276427678007245,4.3754056166362085,5.2403196058147,25.08358062135633,9.168375599135453,199.50365732057818,13.931324801978128,8.128764968159022,15.560211959648884,36.875224350478355,11.197127541359189,20.81334997000122,24.36625949005205,8.830891301265728,3.263220893917318,4.330831767488177,4.116367280250175,3.788228447053717,4.002819651994187,6.581163602403824,13.616815641678993,8.599664174302982,7.939308052636955,8.893577191224155,5.67714149504187,17.139160409234844,10.16778924753439,8.495838239458012,7.990342715202782,21.16300571015961,20.269269664907956,2.610981805081644,4.8557475384327935,3.999898908858843,39.35705999319052,15.798060657981875,34.009324730381714
 TLL01,3.913347320422084,3.4159368427195185,2.746346056266914,1.9616120157375714,1.2547745303005968,0.0,5.271429346028918,12.395566704547958,24.229101426195058,250.9554454203572,10.688620546875638,10.731338939234632,15.700878896065516,10.897360100097337,20.498563104331684,7.505252093557815,5.962096707272839,8.112126085187207,46.64332815343043,12.481173295709825,50.3506553618038,32.65855947890675,6.667864174605401,5.075089817001476,8.866466854667449,6.416431177510326,4.695137533059244,5.120577265233482,5.853811205913152,11.174294850445513,7.3884663286448475,6.0235373532248255,5.093011476265931,5.1215576948246495,11.647759300860093,7.8597681329563125,7.481805939790659,4.055650999518342,13.372253286702918,104.24924489768462,2.570796449719647,7.506555300610143,3.151326301915166,24.964833608786613,24.83069139501955,25.12297758883734
 TBAL4,2.040051608208243,4.380753292509322,2.70920996613005,2.7947753119613745,3.9813668854316115,5.271429346028918,0.0,1.2183003919588986,2.6086172847632327,3.6601367237054183,1.2173340087252702,1.5371044579800264,8.000872410861039,6.554222052183583,2.9621086884037338,3.2191575791204095,3.9460180029391903,2.956920526487897,2.073296944644212,4.264547274077073,6.129517915648643,7.101743823285267,7.712069901196731,9.723935634995991,6.406482774689535,6.974978576345895,4.859251496483953,6.002293286507439,5.79590508674275,9.322494042533698,6.95133484340981,12.782599991179485,11.073931745702064,9.879335209957517,48.658573732814396,4.91368211681019,17.21988966809585,4.564633545328908,18.521020559285194,7.163839764550843,4.828687043812016,142.61077896094912,3.6937891901369495,7.456626127684807,7.9179352817242075,32.481468105362715
 TBAL3,2.3049598703879535,6.288191305567096,3.621740158305817,3.3924475881604423,6.296778131696589,12.395566704547958,1.2183003919588986,0.0,2.038915333709325,2.7565694883292533,1.1674484820558115,1.1930064940537377,3.3916028652683203,3.1687614942410316,2.653536863154995,3.0057894895977846,4.323493010961273,3.634961508140671,2.467316291761294,5.455743837561723,8.708580344784819,7.314260230281463,12.843255224628114,8.72154476466633,4.554754877830325,5.909103030452421,4.356662138998965,4.928099713936973,3.5031690137783507,4.113283224331801,3.55447678389834,5.074539054233034,5.787707852667717,6.431475101025903,29.048462306501328,8.786408661045757,29.956326264218415,12.04809963263865,6.809524610437608,5.962505181027407,5.594973697138421,32.70293631762079,5.798829806065894,7.358680439185043,6.806673594854751,11.604825416490717
 TBAL2,6.747605915200931,54.031511607477455,4.4652634450141315,6.513828083681968,5.40206685542686,24.229101426195058,2.6086172847632327,2.038915333709325,0.0,1.4071539095168057,1.9053158639267649,1.4749675878039457,1.8510303359318119,3.87881611294016,4.117101338059821,5.10089054590273,5.810525402820366,4.712366241035762,6.001485043179523,4.74200432624122,4.582178925892133,5.489795551505627,6.620453738020893,222.1985050477271,3.3564497868642107,3.4865219280316353,2.998937186269924,3.9898016083684373,9.471126647569793,14.139043430067495,5.078809022944124,3.9837850856527433,3.6400000609307144,14.562706002724633,13.203067318538453,18.529533276921143,4.735929561258598,12.543481403812876,100.49458898912037,78.65106556598994,3.6366301902191043,4.066075115154115,2.2372040672709654,4.227974680212502,3.63557141876248,4.005916898245478
 TBAL1,2.9884891165356398,5.896590279160979,3.9362375988097273,8.91273499206561,9.276427678007245,250.9554454203572,3.6601367237054183,2.7565694883292533,1.4071539095168057,0.0,2.5092583786302476,1.7049177762658123,1.3972691240698036,3.060666109580598,107.74372884238903,85.42164633258022,202.38416727277,14.645258124205006,12.60674329203442,1.8682877842416132,1.9165164241514177,2.108291470326996,1.9305052608546267,6.96529156407501,2.6332174199431435,3.04701193253533,3.3012505302836073,4.037462062508478,2.8426823101936782,3.0602055979826797,2.491244822675302,2.3311057312355037,2.436131750766082,2.7850328127209725,7.083385950364507,7.305862223442146,7.104756297618366,8.679788104366878,4.701285152026389,5.5789451030134165,5.47752844073319,4.288234188195842,2.4512059694979937,30.061226602754942,9.792467237757869,16.193672890933406
